Date,sulfate,nitrate,ID
09-03-2003,NA,NA,1
10-03-2003,NA,NA,1
11-03-2003,NA,NA,1
12-03-2003,NA,NA,1
13-03-2003,NA,NA,1
14-03-2003,NA,NA,1
15-03-2003,NA,NA,1
16-03-2003,NA,NA,1
17-03-2003,NA,NA,1
18-03-2003,NA,NA,1
19-03-2003,NA,NA,1
20-03-2003,NA,NA,1
21-03-2003,NA,NA,1
22-03-2003,NA,NA,1
23-03-2003,NA,NA,1
24-03-2003,NA,NA,1
25-03-2003,NA,NA,1
26-03-2003,NA,NA,1
27-03-2003,NA,NA,1
28-03-2003,NA,NA,1
29-03-2003,NA,NA,1
30-03-2003,NA,NA,1
31-03-2003,NA,NA,1
01-04-2003,NA,NA,1
02-04-2003,NA,NA,1
03-04-2003,NA,NA,1
04-04-2003,NA,NA,1
05-04-2003,NA,NA,1
06-04-2003,NA,NA,1
07-04-2003,NA,NA,1
08-04-2003,NA,NA,1
09-04-2003,NA,NA,1
10-04-2003,NA,NA,1
11-04-2003,NA,NA,1
12-04-2003,NA,NA,1
13-04-2003,NA,NA,1
14-04-2003,NA,NA,1
15-04-2003,NA,NA,1
16-04-2003,NA,NA,1
17-04-2003,NA,NA,1
18-04-2003,NA,NA,1
19-04-2003,NA,NA,1
20-04-2003,NA,NA,1
21-04-2003,NA,NA,1
22-04-2003,NA,NA,1
23-04-2003,NA,NA,1
24-04-2003,NA,NA,1
25-04-2003,NA,NA,1
26-04-2003,NA,NA,1
27-04-2003,NA,NA,1
28-04-2003,NA,NA,1
29-04-2003,NA,NA,1
30-04-2003,NA,NA,1
01-05-2003,NA,NA,1
02-05-2003,NA,NA,1
03-05-2003,NA,NA,1
04-05-2003,NA,NA,1
05-05-2003,NA,NA,1
06-05-2003,NA,NA,1
07-05-2003,NA,NA,1
08-05-2003,NA,NA,1
09-05-2003,NA,NA,1
10-05-2003,NA,NA,1
11-05-2003,NA,NA,1
12-05-2003,NA,NA,1
13-05-2003,NA,NA,1
14-05-2003,NA,NA,1
15-05-2003,NA,NA,1
16-05-2003,NA,NA,1
17-05-2003,NA,NA,1
18-05-2003,NA,NA,1
19-05-2003,NA,NA,1
20-05-2003,NA,NA,1
21-05-2003,NA,NA,1
22-05-2003,NA,NA,1
23-05-2003,NA,NA,1
24-05-2003,NA,NA,1
25-05-2003,NA,NA,1
26-05-2003,NA,NA,1
27-05-2003,NA,NA,1
28-05-2003,NA,NA,1
29-05-2003,NA,NA,1
30-05-2003,NA,NA,1
31-05-2003,NA,NA,1
01-06-2003,NA,NA,1
02-06-2003,NA,NA,1
03-06-2003,NA,NA,1
04-06-2003,NA,NA,1
05-06-2003,NA,NA,1
06-06-2003,NA,NA,1
07-06-2003,NA,NA,1
08-06-2003,NA,NA,1
09-06-2003,NA,NA,1
10-06-2003,NA,NA,1
11-06-2003,NA,NA,1
12-06-2003,NA,NA,1
13-06-2003,NA,NA,1
14-06-2003,NA,NA,1
15-06-2003,NA,NA,1
16-06-2003,NA,NA,1
17-06-2003,NA,NA,1
18-06-2003,NA,NA,1
19-06-2003,NA,NA,1
20-06-2003,NA,NA,1
21-06-2003,NA,NA,1
22-06-2003,NA,NA,1
23-06-2003,NA,NA,1
24-06-2003,NA,NA,1
25-06-2003,NA,NA,1
26-06-2003,NA,NA,1
27-06-2003,NA,NA,1
28-06-2003,NA,NA,1
29-06-2003,NA,NA,1
30-06-2003,NA,NA,1
01-07-2003,NA,NA,1
02-07-2003,NA,NA,1
03-07-2003,NA,NA,1
04-07-2003,NA,NA,1
05-07-2003,NA,NA,1
06-07-2003,NA,NA,1
07-07-2003,NA,NA,1
08-07-2003,NA,NA,1
09-07-2003,NA,NA,1
10-07-2003,NA,NA,1
11-07-2003,NA,NA,1
12-07-2003,NA,NA,1
13-07-2003,NA,NA,1
14-07-2003,NA,NA,1
15-07-2003,NA,NA,1
16-07-2003,NA,NA,1
17-07-2003,NA,NA,1
18-07-2003,NA,NA,1
19-07-2003,NA,NA,1
20-07-2003,NA,NA,1
21-07-2003,NA,NA,1
22-07-2003,NA,NA,1
23-07-2003,NA,NA,1
24-07-2003,NA,NA,1
25-07-2003,NA,NA,1
26-07-2003,NA,NA,1
27-07-2003,NA,NA,1
28-07-2003,NA,NA,1
29-07-2003,NA,NA,1
30-07-2003,NA,NA,1
31-07-2003,NA,NA,1
01-08-2003,NA,NA,1
02-08-2003,NA,NA,1
03-08-2003,NA,NA,1
04-08-2003,NA,NA,1
05-08-2003,NA,NA,1
06-08-2003,NA,NA,1
07-08-2003,NA,NA,1
08-08-2003,NA,NA,1
09-08-2003,NA,NA,1
10-08-2003,NA,NA,1
11-08-2003,NA,NA,1
12-08-2003,NA,NA,1
13-08-2003,NA,NA,1
14-08-2003,NA,NA,1
15-08-2003,NA,NA,1
16-08-2003,NA,NA,1
17-08-2003,NA,NA,1
18-08-2003,NA,NA,1
19-08-2003,NA,NA,1
20-08-2003,NA,NA,1
21-08-2003,NA,NA,1
22-08-2003,NA,NA,1
23-08-2003,NA,NA,1
24-08-2003,NA,NA,1
25-08-2003,NA,NA,1
26-08-2003,NA,NA,1
27-08-2003,NA,NA,1
28-08-2003,NA,NA,1
29-08-2003,NA,NA,1
30-08-2003,NA,NA,1
31-08-2003,NA,NA,1
01-09-2003,NA,NA,1
02-09-2003,NA,NA,1
03-09-2003,NA,NA,1
04-09-2003,NA,NA,1
05-09-2003,NA,NA,1
06-09-2003,NA,NA,1
07-09-2003,NA,NA,1
08-09-2003,NA,NA,1
09-09-2003,NA,NA,1
10-09-2003,NA,NA,1
11-09-2003,NA,NA,1
12-09-2003,NA,NA,1
13-09-2003,NA,NA,1
14-09-2003,NA,NA,1
15-09-2003,NA,NA,1
16-09-2003,NA,NA,1
17-09-2003,NA,NA,1
18-09-2003,NA,NA,1
19-09-2003,NA,NA,1
20-09-2003,NA,NA,1
21-09-2003,NA,NA,1
22-09-2003,NA,NA,1
23-09-2003,NA,NA,1
24-09-2003,NA,NA,1
25-09-2003,NA,NA,1
26-09-2003,NA,NA,1
27-09-2003,NA,NA,1
28-09-2003,NA,NA,1
29-09-2003,NA,NA,1
30-09-2003,NA,NA,1
01-10-2003,NA,NA,1
02-10-2003,NA,NA,1
03-10-2003,NA,NA,1
04-10-2003,NA,NA,1
05-10-2003,NA,NA,1
06-10-2003,7.21,0.651,1
07-10-2003,NA,NA,1
08-10-2003,NA,NA,1
09-10-2003,NA,NA,1
10-10-2003,NA,NA,1
11-10-2003,NA,NA,1
12-10-2003,5.99,0.428,1
13-10-2003,NA,NA,1
14-10-2003,NA,NA,1
15-10-2003,NA,NA,1
16-10-2003,NA,NA,1
17-10-2003,NA,NA,1
18-10-2003,4.68,1.04,1
19-10-2003,NA,NA,1
20-10-2003,NA,NA,1
21-10-2003,NA,NA,1
22-10-2003,NA,NA,1
23-10-2003,NA,NA,1
24-10-2003,3.47,0.363,1
25-10-2003,NA,NA,1
26-10-2003,NA,NA,1
27-10-2003,NA,NA,1
28-10-2003,NA,NA,1
29-10-2003,NA,NA,1
30-10-2003,2.42,0.507,1
31-10-2003,NA,NA,1
01-11-2003,NA,NA,1
02-11-2003,NA,NA,1
03-11-2003,NA,NA,1
04-11-2003,NA,NA,1
05-11-2003,NA,NA,1
06-11-2003,NA,NA,1
07-11-2003,NA,NA,1
08-11-2003,NA,NA,1
09-11-2003,NA,NA,1
10-11-2003,NA,NA,1
11-11-2003,1.43,0.474,1
12-11-2003,NA,NA,1
13-11-2003,NA,NA,1
14-11-2003,NA,NA,1
15-11-2003,NA,NA,1
16-11-2003,NA,NA,1
17-11-2003,2.76,0.425,1
18-11-2003,NA,NA,1
19-11-2003,NA,NA,1
20-11-2003,NA,NA,1
21-11-2003,NA,NA,1
22-11-2003,NA,NA,1
23-11-2003,3.41,0.964,1
24-11-2003,NA,NA,1
25-11-2003,NA,NA,1
26-11-2003,NA,NA,1
27-11-2003,NA,NA,1
28-11-2003,NA,NA,1
29-11-2003,1.3,0.491,1
30-11-2003,NA,NA,1
01-12-2003,NA,NA,1
02-12-2003,NA,NA,1
03-12-2003,NA,NA,1
04-12-2003,NA,NA,1
05-12-2003,3.15,0.669,1
06-12-2003,NA,NA,1
07-12-2003,NA,NA,1
08-12-2003,NA,NA,1
09-12-2003,NA,NA,1
10-12-2003,NA,NA,1
11-12-2003,2.87,0.4,1
12-12-2003,NA,NA,1
13-12-2003,NA,NA,1
14-12-2003,NA,NA,1
15-12-2003,NA,NA,1
16-12-2003,NA,NA,1
17-12-2003,NA,NA,1
18-12-2003,NA,NA,1
19-12-2003,NA,NA,1
20-12-2003,NA,NA,1
21-12-2003,NA,NA,1
22-12-2003,NA,NA,1
23-12-2003,2.27,0.715,1
24-12-2003,NA,NA,1
25-12-2003,NA,NA,1
26-12-2003,NA,NA,1
27-12-2003,NA,NA,1
28-12-2003,NA,NA,1
29-12-2003,2.33,0.554,1
30-12-2003,NA,NA,1
31-12-2003,NA,NA,1
01-01-2004,NA,NA,1
02-01-2004,NA,NA,1
03-01-2004,NA,NA,1
04-01-2004,1.84,0.803,1
05-01-2004,NA,NA,1
06-01-2004,NA,NA,1
07-01-2004,NA,NA,1
08-01-2004,NA,NA,1
09-01-2004,NA,NA,1
10-01-2004,7.13,0.518,1
11-01-2004,NA,NA,1
12-01-2004,NA,NA,1
13-01-2004,NA,NA,1
14-01-2004,NA,NA,1
15-01-2004,NA,NA,1
16-01-2004,NA,0.924,1
17-01-2004,NA,NA,1
18-01-2004,NA,NA,1
19-01-2004,NA,NA,1
20-01-2004,NA,NA,1
21-01-2004,NA,NA,1
22-01-2004,2.05,1.4,1
23-01-2004,NA,NA,1
24-01-2004,NA,NA,1
25-01-2004,NA,NA,1
26-01-2004,NA,NA,1
27-01-2004,NA,NA,1
28-01-2004,2.05,0.979,1
29-01-2004,NA,NA,1
30-01-2004,NA,NA,1
31-01-2004,NA,NA,1
01-02-2004,NA,NA,1
02-02-2004,NA,NA,1
03-02-2004,2.58,0.632,1
04-02-2004,NA,NA,1
05-02-2004,NA,NA,1
06-02-2004,NA,NA,1
07-02-2004,NA,NA,1
08-02-2004,NA,NA,1
09-02-2004,3.26,0.506,1
10-02-2004,NA,NA,1
11-02-2004,NA,NA,1
12-02-2004,NA,NA,1
13-02-2004,NA,NA,1
14-02-2004,NA,NA,1
15-02-2004,NA,NA,1
16-02-2004,NA,NA,1
17-02-2004,NA,NA,1
18-02-2004,NA,NA,1
19-02-2004,NA,NA,1
20-02-2004,NA,NA,1
21-02-2004,3.54,0.671,1
22-02-2004,NA,NA,1
23-02-2004,NA,NA,1
24-02-2004,NA,NA,1
25-02-2004,NA,NA,1
26-02-2004,NA,NA,1
27-02-2004,4.4,0.602,1
28-02-2004,NA,NA,1
29-02-2004,NA,NA,1
01-03-2004,NA,NA,1
02-03-2004,NA,NA,1
03-03-2004,NA,NA,1
04-03-2004,2.04,0.815,1
05-03-2004,NA,NA,1
06-03-2004,NA,NA,1
07-03-2004,NA,NA,1
08-03-2004,NA,NA,1
09-03-2004,NA,NA,1
10-03-2004,4.36,1.08,1
11-03-2004,NA,NA,1
12-03-2004,NA,NA,1
13-03-2004,NA,NA,1
14-03-2004,NA,NA,1
15-03-2004,NA,NA,1
16-03-2004,3.46,0.351,1
17-03-2004,NA,NA,1
18-03-2004,NA,NA,1
19-03-2004,NA,NA,1
20-03-2004,NA,NA,1
21-03-2004,NA,NA,1
22-03-2004,2.99,0.486,1
23-03-2004,NA,NA,1
24-03-2004,NA,NA,1
25-03-2004,NA,NA,1
26-03-2004,NA,NA,1
27-03-2004,NA,NA,1
28-03-2004,2,0.34,1
29-03-2004,NA,NA,1
30-03-2004,NA,NA,1
31-03-2004,NA,NA,1
01-04-2004,NA,NA,1
02-04-2004,NA,NA,1
03-04-2004,NA,NA,1
04-04-2004,NA,NA,1
05-04-2004,NA,NA,1
06-04-2004,NA,NA,1
07-04-2004,NA,NA,1
08-04-2004,NA,NA,1
09-04-2004,NA,NA,1
10-04-2004,NA,NA,1
11-04-2004,NA,NA,1
12-04-2004,NA,NA,1
13-04-2004,NA,NA,1
14-04-2004,NA,NA,1
15-04-2004,NA,NA,1
16-04-2004,NA,NA,1
17-04-2004,NA,NA,1
18-04-2004,NA,NA,1
19-04-2004,NA,NA,1
20-04-2004,NA,NA,1
21-04-2004,2.42,0.531,1
22-04-2004,NA,NA,1
23-04-2004,NA,NA,1
24-04-2004,NA,NA,1
25-04-2004,NA,NA,1
26-04-2004,NA,NA,1
27-04-2004,NA,NA,1
28-04-2004,NA,NA,1
29-04-2004,NA,NA,1
30-04-2004,NA,NA,1
01-05-2004,NA,NA,1
02-05-2004,NA,NA,1
03-05-2004,NA,NA,1
04-05-2004,NA,NA,1
05-05-2004,NA,NA,1
06-05-2004,NA,NA,1
07-05-2004,NA,NA,1
08-05-2004,NA,NA,1
09-05-2004,NA,NA,1
10-05-2004,NA,NA,1
11-05-2004,NA,NA,1
12-05-2004,NA,NA,1
13-05-2004,NA,NA,1
14-05-2004,NA,NA,1
15-05-2004,2.76,0.52,1
16-05-2004,NA,NA,1
17-05-2004,NA,NA,1
18-05-2004,NA,NA,1
19-05-2004,NA,NA,1
20-05-2004,NA,NA,1
21-05-2004,NA,NA,1
22-05-2004,NA,NA,1
23-05-2004,NA,NA,1
24-05-2004,NA,NA,1
25-05-2004,NA,NA,1
26-05-2004,NA,NA,1
27-05-2004,NA,NA,1
28-05-2004,NA,NA,1
29-05-2004,NA,NA,1
30-05-2004,NA,NA,1
31-05-2004,NA,NA,1
01-06-2004,NA,NA,1
02-06-2004,NA,NA,1
03-06-2004,NA,NA,1
04-06-2004,NA,NA,1
05-06-2004,NA,NA,1
06-06-2004,NA,NA,1
07-06-2004,NA,NA,1
08-06-2004,NA,NA,1
09-06-2004,NA,NA,1
10-06-2004,NA,NA,1
11-06-2004,NA,NA,1
12-06-2004,NA,NA,1
13-06-2004,NA,NA,1
14-06-2004,NA,NA,1
15-06-2004,NA,NA,1
16-06-2004,NA,NA,1
17-06-2004,NA,NA,1
18-06-2004,NA,NA,1
19-06-2004,NA,NA,1
20-06-2004,NA,NA,1
21-06-2004,NA,NA,1
22-06-2004,NA,NA,1
23-06-2004,NA,NA,1
24-06-2004,NA,NA,1
25-06-2004,NA,NA,1
26-06-2004,NA,NA,1
27-06-2004,NA,NA,1
28-06-2004,NA,NA,1
29-06-2004,NA,NA,1
30-06-2004,NA,NA,1
01-07-2004,NA,NA,1
02-07-2004,NA,NA,1
03-07-2004,NA,NA,1
04-07-2004,NA,NA,1
05-07-2004,NA,NA,1
06-07-2004,NA,NA,1
07-07-2004,NA,NA,1
08-07-2004,1.48,0.186,1
09-07-2004,NA,NA,1
10-07-2004,NA,NA,1
11-07-2004,NA,NA,1
12-07-2004,NA,NA,1
13-07-2004,NA,NA,1
14-07-2004,3.54,0.576,1
15-07-2004,NA,NA,1
16-07-2004,NA,NA,1
17-07-2004,NA,NA,1
18-07-2004,NA,NA,1
19-07-2004,NA,NA,1
20-07-2004,6.63,0.118,1
21-07-2004,NA,NA,1
22-07-2004,NA,NA,1
23-07-2004,NA,NA,1
24-07-2004,NA,NA,1
25-07-2004,NA,NA,1
26-07-2004,10.9,0.295,1
27-07-2004,NA,NA,1
28-07-2004,NA,NA,1
29-07-2004,NA,NA,1
30-07-2004,NA,NA,1
31-07-2004,NA,NA,1
01-08-2004,1.63,0.372,1
02-08-2004,NA,NA,1
03-08-2004,NA,NA,1
04-08-2004,NA,NA,1
05-08-2004,NA,NA,1
06-08-2004,NA,NA,1
07-08-2004,5.76,0.193,1
08-08-2004,NA,NA,1
09-08-2004,NA,NA,1
10-08-2004,NA,NA,1
11-08-2004,NA,NA,1
12-08-2004,NA,NA,1
13-08-2004,5.52,0.173,1
14-08-2004,NA,NA,1
15-08-2004,NA,NA,1
16-08-2004,NA,NA,1
17-08-2004,NA,NA,1
18-08-2004,NA,NA,1
19-08-2004,12.2,0.223,1
20-08-2004,NA,NA,1
21-08-2004,NA,NA,1
22-08-2004,NA,NA,1
23-08-2004,NA,NA,1
24-08-2004,NA,NA,1
25-08-2004,4.98,0.227,1
26-08-2004,NA,NA,1
27-08-2004,NA,NA,1
28-08-2004,NA,NA,1
29-08-2004,NA,NA,1
30-08-2004,NA,NA,1
31-08-2004,4.39,0.236,1
01-09-2004,NA,NA,1
02-09-2004,NA,NA,1
03-09-2004,NA,NA,1
04-09-2004,NA,NA,1
05-09-2004,NA,NA,1
06-09-2004,1.65,0.479,1
07-09-2004,NA,NA,1
08-09-2004,NA,NA,1
09-09-2004,NA,NA,1
10-09-2004,NA,NA,1
11-09-2004,NA,NA,1
12-09-2004,4.53,0.14,1
13-09-2004,NA,NA,1
14-09-2004,NA,NA,1
15-09-2004,NA,NA,1
16-09-2004,NA,NA,1
17-09-2004,NA,NA,1
18-09-2004,4.3,0.203,1
19-09-2004,NA,NA,1
20-09-2004,NA,NA,1
21-09-2004,NA,NA,1
22-09-2004,NA,NA,1
23-09-2004,NA,NA,1
24-09-2004,NA,NA,1
25-09-2004,NA,NA,1
26-09-2004,NA,NA,1
27-09-2004,NA,NA,1
28-09-2004,NA,NA,1
29-09-2004,NA,NA,1
30-09-2004,15.8,0.472,1
01-10-2004,NA,NA,1
02-10-2004,NA,NA,1
03-10-2004,NA,NA,1
04-10-2004,NA,NA,1
05-10-2004,NA,NA,1
06-10-2004,5.44,0.665,1
07-10-2004,NA,NA,1
08-10-2004,NA,NA,1
09-10-2004,NA,NA,1
10-10-2004,NA,NA,1
11-10-2004,NA,NA,1
12-10-2004,3.09,0.466,1
13-10-2004,NA,NA,1
14-10-2004,NA,NA,1
15-10-2004,NA,NA,1
16-10-2004,NA,NA,1
17-10-2004,NA,NA,1
18-10-2004,3.61,0.372,1
19-10-2004,NA,NA,1
20-10-2004,NA,NA,1
21-10-2004,NA,NA,1
22-10-2004,NA,NA,1
23-10-2004,NA,NA,1
24-10-2004,4.19,0.221,1
25-10-2004,NA,NA,1
26-10-2004,NA,NA,1
27-10-2004,NA,NA,1
28-10-2004,NA,NA,1
29-10-2004,NA,NA,1
30-10-2004,7.37,0.59,1
31-10-2004,NA,NA,1
01-11-2004,NA,NA,1
02-11-2004,NA,NA,1
03-11-2004,NA,NA,1
04-11-2004,NA,NA,1
05-11-2004,2.68,0.219,1
06-11-2004,NA,NA,1
07-11-2004,NA,NA,1
08-11-2004,NA,NA,1
09-11-2004,NA,NA,1
10-11-2004,NA,NA,1
11-11-2004,NA,NA,1
12-11-2004,NA,NA,1
13-11-2004,NA,NA,1
14-11-2004,NA,NA,1
15-11-2004,NA,NA,1
16-11-2004,NA,NA,1
17-11-2004,2.21,0.568,1
18-11-2004,NA,NA,1
19-11-2004,NA,NA,1
20-11-2004,NA,NA,1
21-11-2004,NA,NA,1
22-11-2004,NA,NA,1
23-11-2004,1.99,0.337,1
24-11-2004,NA,NA,1
25-11-2004,NA,NA,1
26-11-2004,NA,NA,1
27-11-2004,NA,NA,1
28-11-2004,NA,NA,1
29-11-2004,1.78,0.739,1
30-11-2004,NA,NA,1
01-12-2004,NA,NA,1
02-12-2004,NA,NA,1
03-12-2004,NA,NA,1
04-12-2004,NA,NA,1
05-12-2004,2.03,1.2,1
06-12-2004,NA,NA,1
07-12-2004,NA,NA,1
08-12-2004,NA,NA,1
09-12-2004,NA,NA,1
10-12-2004,NA,NA,1
11-12-2004,2.11,0.429,1
12-12-2004,NA,NA,1
13-12-2004,NA,NA,1
14-12-2004,NA,NA,1
15-12-2004,NA,NA,1
16-12-2004,NA,NA,1
17-12-2004,1.82,0.941,1
18-12-2004,NA,NA,1
19-12-2004,NA,NA,1
20-12-2004,NA,NA,1
21-12-2004,NA,NA,1
22-12-2004,NA,NA,1
23-12-2004,2.37,0.57,1
24-12-2004,NA,NA,1
25-12-2004,NA,NA,1
26-12-2004,NA,NA,1
27-12-2004,NA,NA,1
28-12-2004,NA,NA,1
29-12-2004,3.41,1.16,1
30-12-2004,NA,NA,1
31-12-2004,NA,NA,1
01-01-2005,NA,NA,1
02-01-2005,NA,NA,1
03-01-2005,NA,NA,1
04-01-2005,NA,NA,1
05-01-2005,NA,NA,1
06-01-2005,NA,NA,1
07-01-2005,NA,NA,1
08-01-2005,NA,NA,1
09-01-2005,NA,NA,1
10-01-2005,4.96,0.537,1
11-01-2005,NA,NA,1
12-01-2005,NA,NA,1
13-01-2005,NA,NA,1
14-01-2005,NA,NA,1
15-01-2005,NA,NA,1
16-01-2005,2.3,0.719,1
17-01-2005,NA,NA,1
18-01-2005,NA,NA,1
19-01-2005,NA,NA,1
20-01-2005,NA,NA,1
21-01-2005,NA,NA,1
22-01-2005,4.67,1.77,1
23-01-2005,NA,NA,1
24-01-2005,NA,NA,1
25-01-2005,NA,NA,1
26-01-2005,NA,NA,1
27-01-2005,NA,NA,1
28-01-2005,2.87,1.2,1
29-01-2005,NA,NA,1
30-01-2005,NA,NA,1
31-01-2005,NA,NA,1
01-02-2005,NA,NA,1
02-02-2005,NA,NA,1
03-02-2005,1.53,0.46,1
04-02-2005,NA,NA,1
05-02-2005,NA,NA,1
06-02-2005,NA,NA,1
07-02-2005,NA,NA,1
08-02-2005,NA,NA,1
09-02-2005,1.28,0.378,1
10-02-2005,NA,NA,1
11-02-2005,NA,NA,1
12-02-2005,NA,NA,1
13-02-2005,NA,NA,1
14-02-2005,NA,NA,1
15-02-2005,NA,NA,1
16-02-2005,NA,NA,1
17-02-2005,NA,NA,1
18-02-2005,NA,NA,1
19-02-2005,NA,NA,1
20-02-2005,NA,NA,1
21-02-2005,4.17,0.553,1
22-02-2005,NA,NA,1
23-02-2005,NA,NA,1
24-02-2005,NA,NA,1
25-02-2005,NA,NA,1
26-02-2005,NA,NA,1
27-02-2005,2.75,0.479,1
28-02-2005,NA,NA,1
01-03-2005,NA,NA,1
02-03-2005,NA,NA,1
03-03-2005,NA,NA,1
04-03-2005,NA,NA,1
05-03-2005,2.83,1.61,1
06-03-2005,NA,NA,1
07-03-2005,NA,NA,1
08-03-2005,NA,NA,1
09-03-2005,NA,NA,1
10-03-2005,NA,NA,1
11-03-2005,1.22,0.902,1
12-03-2005,NA,NA,1
13-03-2005,NA,NA,1
14-03-2005,NA,NA,1
15-03-2005,NA,NA,1
16-03-2005,NA,NA,1
17-03-2005,4.19,0.993,1
18-03-2005,NA,NA,1
19-03-2005,NA,NA,1
20-03-2005,NA,NA,1
21-03-2005,NA,NA,1
22-03-2005,NA,NA,1
23-03-2005,1.92,0.233,1
24-03-2005,NA,NA,1
25-03-2005,NA,NA,1
26-03-2005,NA,NA,1
27-03-2005,NA,NA,1
28-03-2005,NA,NA,1
29-03-2005,2.55,0.215,1
30-03-2005,NA,NA,1
31-03-2005,NA,NA,1
01-04-2005,NA,NA,1
02-04-2005,NA,NA,1
03-04-2005,NA,NA,1
04-04-2005,2.18,0.211,1
05-04-2005,NA,NA,1
06-04-2005,NA,NA,1
07-04-2005,NA,NA,1
08-04-2005,NA,NA,1
09-04-2005,NA,NA,1
10-04-2005,2.93,0.286,1
11-04-2005,NA,NA,1
12-04-2005,NA,NA,1
13-04-2005,NA,NA,1
14-04-2005,NA,NA,1
15-04-2005,NA,NA,1
16-04-2005,2.79,0.421,1
17-04-2005,NA,NA,1
18-04-2005,NA,NA,1
19-04-2005,NA,NA,1
20-04-2005,NA,NA,1
21-04-2005,NA,NA,1
22-04-2005,2.74,0.409,1
23-04-2005,NA,NA,1
24-04-2005,NA,NA,1
25-04-2005,NA,NA,1
26-04-2005,NA,NA,1
27-04-2005,NA,NA,1
28-04-2005,2.02,0.222,1
29-04-2005,NA,NA,1
30-04-2005,NA,NA,1
01-05-2005,NA,NA,1
02-05-2005,NA,NA,1
03-05-2005,NA,NA,1
04-05-2005,4.73,0.285,1
05-05-2005,NA,NA,1
06-05-2005,NA,NA,1
07-05-2005,NA,NA,1
08-05-2005,NA,NA,1
09-05-2005,NA,NA,1
10-05-2005,5.84,0.189,1
11-05-2005,NA,NA,1
12-05-2005,NA,NA,1
13-05-2005,NA,NA,1
14-05-2005,NA,NA,1
15-05-2005,NA,NA,1
16-05-2005,4.64,0.204,1
17-05-2005,NA,NA,1
18-05-2005,NA,NA,1
19-05-2005,NA,NA,1
20-05-2005,NA,NA,1
21-05-2005,NA,NA,1
22-05-2005,4.79,0.299,1
23-05-2005,NA,NA,1
24-05-2005,NA,NA,1
25-05-2005,NA,NA,1
26-05-2005,NA,NA,1
27-05-2005,NA,NA,1
28-05-2005,6.65,0.276,1
29-05-2005,NA,NA,1
30-05-2005,NA,NA,1
31-05-2005,NA,NA,1
01-06-2005,NA,NA,1
02-06-2005,NA,NA,1
03-06-2005,2.09,0.29,1
04-06-2005,NA,NA,1
05-06-2005,NA,NA,1
06-06-2005,NA,NA,1
07-06-2005,NA,NA,1
08-06-2005,NA,NA,1
09-06-2005,NA,NA,1
10-06-2005,NA,NA,1
11-06-2005,NA,NA,1
12-06-2005,NA,NA,1
13-06-2005,NA,NA,1
14-06-2005,NA,NA,1
15-06-2005,4.85,0.266,1
16-06-2005,NA,NA,1
17-06-2005,NA,NA,1
18-06-2005,NA,NA,1
19-06-2005,NA,NA,1
20-06-2005,NA,NA,1
21-06-2005,7.25,0.355,1
22-06-2005,NA,NA,1
23-06-2005,NA,NA,1
24-06-2005,NA,NA,1
25-06-2005,NA,NA,1
26-06-2005,NA,NA,1
27-06-2005,3.22,0.205,1
28-06-2005,NA,NA,1
29-06-2005,NA,NA,1
30-06-2005,NA,NA,1
01-07-2005,NA,NA,1
02-07-2005,NA,NA,1
03-07-2005,3.81,0.322,1
04-07-2005,NA,NA,1
05-07-2005,NA,NA,1
06-07-2005,NA,NA,1
07-07-2005,NA,NA,1
08-07-2005,NA,NA,1
